station,year,month,day,daily_rainfall_total_mm,highest_30_min_rainfall_mm,highest_60_min_rainfall_mm,highest_120_min_rainfall_mm,mean_temperature_c,maximum_temperature_c,minimum_temperature_c,mean_wind_speed_km_h,max_wind_speed_km_h
Admiralty,2024,8,8,0,0,0,0,29.7,32.7,27.1,8.2,29.4
Admiralty,2024,8,9,,,,,27.7,31.5,25.5,7,34.3
Admiralty,2024,8,10,,,,,27.1,30.2,25.2,5.3,30.9
Admiralty,2024,8,11,,,,,28.6,31.8,25.5,5.6,24.1
Admiralty,2024,8,12,,,,,28.5,33.1,24.5,6.4,45
Admiralty,2024,8,13,,,,,29.4,32.4,27.6,10.6,34.6
Admiralty,2024,8,14,,,,,27.3,29.8,24.9,5.5,33.2
Admiralty,2024,8,15,0.2,,,,28.2,33,25.4,6.7,35
Admiralty,2024,8,16,0.2,0.2,0.2,0.2,28.5,32.4,25.9,,40
Admiralty,2024,8,17,7.6,6.8,6.8,7.2,28.6,,,,
Admiralty,2024,8,18,0,0,0,0,29.3,,,,
Admiralty,2024,8,19,1,0.8,0.8,1,29.1,34.6,27,5.6,33.2
Admiralty,2024,8,20,9.4,6.2,7.2,8,27.1,32.7,24.6,6,28.9
Admiralty,2024,8,21,0,0,0,0,27.9,32.3,24.9,,32.8
Admiralty,2024,8,22,0,0,0,0,29.5,34.2,26.5,,28.5
Admiralty,2024,8,23,2.6,2,2.4,2.6,28,33.9,24,6.9,45
Admiralty,2024,8,24,0.8,0.4,0.6,0.8,26.8,29.6,24.3,7.2,37.8
Admiralty,2024,8,25,4.2,3,3,4,27.2,,,,
Admiralty,2024,8,26,0,0,0,0,28.9,32.6,25.8,,27.8
Admiralty,2024,8,27,30.8,18.6,26.2,30.6,27.6,31,23.6,,32
Admiralty,2024,8,28,51.4,35,45,51.2,27.9,,,,
Admiralty,2024,8,29,0,0,0,0,28.7,32.1,25.6,,29.1
Admiralty,2024,8,30,0,0,0,0,29.4,33.1,26.5,,29.8
Admiralty,2024,8,31,0,0,0,0,29.3,34.1,26.8,,36.7
Admiralty,2024,9,1,0,0,0,0,29.5,34.5,26.3,,26.7
Admiralty,2024,9,2,0,0,0,0,30.2,34,27.9,,30.9
Admiralty,2024,9,3,5.4,3.6,4.2,5.4,29,,,,
Admiralty,2024,9,4,4.8,1.8,3,3.8,27.4,31,24.1,,44.6
Admiralty,2024,9,5,0,0,0,0,29.1,,,,
Admiralty,2024,9,6,0,0,0,0,29.8,,,,
Admiralty,2024,9,7,2,1.8,2,2,29.5,,,,
Admiralty,2024,9,8,,,,,,,,,
Admiralty,2024,9,9,0.8,,,,,,,,
Admiralty,2024,9,10,22.4,10,16.6,20.6,27.5,,,,
Admiralty,2024,9,11,31.4,18.6,30.2,31.4,28.4,,,,
Admiralty,2024,9,12,0,0,0,0,28.3,,,,
Admiralty,2024,9,13,1.2,1,1.2,1.2,29.2,,,,
Admiralty,2024,9,14,40.6,24.6,36.8,37.2,27.9,,,,
Admiralty,2024,9,15,0.2,0.2,0.2,0.2,28,,,,
Admiralty,2024,9,16,0,0,0,0,29.2,32.9,26.4,,37.4
Admiralty,2024,9,17,9.4,9.4,9.4,9.4,28.9,32.3,24.1,11.2,61.5
Admiralty,2024,9,18,0,0,0,0,29.2,33.3,25.5,9.3,37.4
Admiralty,2024,9,19,0,0,0,0,29.3,32.1,26.2,6.7,27.4
Admiralty,2024,9,20,0.6,0.6,0.6,0.6,29.4,32.7,24.5,7.7,42.4
Admiralty,2024,9,21,14.6,7.8,9.6,12.6,28,31.3,23.3,5.5,43.5
Admiralty,2024,9,22,0,0,0,0,30.4,35.5,26.9,6.3,25.6
Admiralty,2024,9,23,50.6,35.6,48.2,49.4,28.2,32.7,23.2,10.1,56.1
Admiralty,2024,9,24,20.4,14.6,20,20.4,26.9,33.7,23.7,5.7,45.7
Admiralty,2024,9,25,1.8,1.4,1.8,1.8,26.5,31.9,24.7,6.4,33.5
Admiralty,2024,9,26,2.4,1,1,1.2,25.8,27.9,23.1,9.1,51.5
Admiralty,2024,9,27,0,0,0,0,28.8,33.3,25.3,7.3,32
Admiralty,2024,9,28,0.2,0.2,0.2,0.2,29.1,33.6,26.2,7.8,33.9
Admiralty,2024,9,29,0,0,0,0.2,28.9,32.5,25.9,5.6,29.8
Admiralty,2024,9,30,26.4,15.8,24.2,24.2,27.6,34,22.7,5.6,43.5
Admiralty,2024,10,1,6.2,3.4,3.4,3.6,27.3,30.9,24.3,5.6,29.4
Admiralty,2024,10,2,3.6,3.4,3.6,3.6,29,33.1,26.5,5.8,35.6
Admiralty,2024,10,3,1.4,0.8,0.8,0.8,28.6,34.1,26.3,5.5,27.4
Admiralty,2024,10,4,22.6,14,15.2,22.6,27.3,33,24.1,5,35
Admiralty,2024,10,5,0,0,0,0,,,,,
Admiralty,2024,10,6,9.4,4,6.2,8.6,27.1,30.7,23.7,7.5,32
Admiralty,2024,10,7,0,0,0,0,28.4,32.9,25.7,5.3,26.7
Admiralty,2024,10,8,0,0,0,0,28.6,31.5,26.3,6.7,30.2
Admiralty,2024,10,9,3.2,3.2,3.2,3.2,28.2,32.4,26,5.4,35
Admiralty,2024,10,10,8,7.4,7.4,7.4,27.3,31.7,24,5.2,41.5
Admiralty,2024,10,11,0.6,0.6,0.6,0.6,27.7,33.4,25.7,5.5,33.2
Admiralty,2024,10,12,1.2,0.4,0.4,0.8,27.1,32.9,25.8,4.8,25.2
Admiralty,2024,10,13,1,1,1,1,28,32.9,25.1,7.5,29.4
Admiralty,2024,10,14,40.6,14.6,19,27,25.9,28.3,23.4,6.3,29.8
Admiralty,2024,10,15,21.8,8,12.8,20,27.3,31,24,7.9,38.2
Admiralty,2024,10,16,25.2,21.2,24.4,24.4,27.8,31.3,22,5.7,55.7
Admiralty,2024,10,17,1.2,1,1,1,26.7,29.3,24.5,4.7,48.9
Admiralty,2024,10,18,0,0,0,0,27.5,32.7,25.3,5.3,29.1
Admiralty,2024,10,19,8.8,7,8.8,8.8,27.4,31.8,25,6.5,36.7
Admiralty,2024,10,20,2.2,1,1.2,1.8,27.4,31.7,23.2,6.6,47.2
Admiralty,2024,10,21,0,0,0,0,29.8,34.5,26.3,7.5,31.3
Admiralty,2024,10,22,0,0,0,0,30,34.2,27.4,8.3,26.7
Admiralty,2024,10,23,0,0,0,0,29.7,34.1,27.3,7.7,34.3
Admiralty,2024,10,24,0,0,0,0,28.8,34.5,26.1,5.7,28.9
Admiralty,2024,10,25,0,0,0,0,28.9,33.3,26.5,8.5,37.4
Admiralty,2024,10,26,0,0,0,0,29.6,33,26.9,9.8,31.3
Admiralty,2024,10,27,0,0,0,0,30.1,34.2,27.2,9.7,32.8
Admiralty,2024,10,28,15,8,8,14.8,29.6,33.3,24.6,8,51.1
Admiralty,2024,10,29,0,0,0,0,30,34.1,28.2,6.3,35
Admiralty,2024,10,30,0,0,0,0,29.7,34,27.2,8.3,26.3
Admiralty,2024,10,31,0,0,0,0,29.3,32.4,27.5,7.4,31.7
Admiralty,2024,11,1,4.6,3.6,4.4,4.6,28.3,33.1,26.2,9,43.9
Admiralty,2024,11,2,0,0,0,0,27.6,30.5,26.4,8.3,40.4
Admiralty,2024,11,3,7.4,4.8,5.4,7.4,27.8,33.2,26.1,6.7,29.8
Admiralty,2024,11,4,8.2,2.8,5.6,6.2,27.1,31.1,24,5.5,34.3
Admiralty,2024,11,5,0.4,0.2,0.2,0.4,28.2,31.4,25.5,5.4,37.8
Admiralty,2024,11,6,0.2,0.2,0.2,0.2,27.4,32.1,24.8,7.7,32.4
Admiralty,2024,11,7,0.6,0.4,0.4,0.4,27.6,32.8,25.6,5.9,32.8
Admiralty,2024,11,8,1,0.6,0.8,1,27.8,32.5,23.7,8,44.3
Admiralty,2024,11,9,29.4,26.2,28,28,27.4,32.9,23,5.4,32.8
Admiralty,2024,11,10,21.4,7,9.4,11,27,34.1,24.5,7.3,33.2
Admiralty,2024,11,11,8.8,7.4,7.6,7.6,27,31.6,25.2,5.1,20.2
Admiralty,2024,11,12,3.2,1.4,1.4,1.6,27.6,32.8,25.3,6.8,31.7
Admiralty,2024,11,13,21,16.8,16.8,20.8,26.6,31.1,24.4,5.8,33.5
Admiralty,2024,11,14,14.4,13.2,14.4,14.4,27.3,33.3,24.7,4.7,28.2
Admiralty,2024,11,15,21.6,10.8,14.8,15.2,27.4,34.2,25.1,4.9,33.9
Admiralty,2024,11,16,103.6,62.8,90,102.8,26.5,34.6,23.7,4.6,38.5
Admiralty,2024,11,17,19.6,14.2,15,19.4,26.1,31.5,24.1,6.3,39.3
Admiralty,2024,11,18,12.6,11.8,11.8,11.8,26.3,30,24.3,9,35.9
Admiralty,2024,11,19,4.4,2.4,3,3.2,26.1,29.5,24.6,5.7,25.2
Admiralty,2024,11,20,0,0,0,0,26.1,27.3,24.9,8.2,26.3
Admiralty,2024,11,21,50.8,19.4,29.6,44.4,26.5,32,23.7,5.2,25.2
Admiralty,2024,11,22,106.4,35.8,70,93.8,26.2,32.6,24.2,6.9,43.5
Admiralty,2024,11,23,11,3.2,4,6.2,26.9,32.1,24.1,6.6,38.9
Admiralty,2024,11,24,1.8,1.6,1.8,1.8,27.4,32,25.7,6.9,28.9
Admiralty,2024,11,25,3,1.4,1.4,1.6,27.1,32,25.3,5.2,27
Admiralty,2024,11,26,32.6,7.8,14,22.6,26.1,31.3,24,5.5,21.3
Admiralty,2024,11,27,10.6,3,4.2,5.8,25.8,29.8,24.5,6.4,25.9
Admiralty,2024,11,28,2.6,0.8,1,1.2,26.2,30.4,24.5,5.2,22.6
Admiralty,2024,11,29,34.2,20.6,22,25.2,25.2,27.4,23.6,5.8,22
Admiralty,2024,11,30,0,0,0,0,27.9,33.1,24.5,6.7,23.7
Admiralty,2024,12,1,0.2,0.2,0.2,0.2,28.1,32.3,25.3,9.5,35
Admiralty,2024,12,2,36.2,28.2,35,36,27.5,32.5,24.8,7.6,37.4
Admiralty,2024,12,3,2.6,1,1.4,2.2,27.5,31.5,25.4,7.1,32.8
Admiralty,2024,12,4,0,0,0.2,0.2,27.5,31.4,25.2,7.5,29.4
Admiralty,2024,12,5,0,0,0,0,28.6,31.8,25.8,10.3,42.4
Admiralty,2024,12,6,0,0,0,0,29.3,33.8,26,8.6,30.6
Admiralty,2024,12,7,1.2,1.2,1.2,1.2,29.3,34.2,26.3,10.7,40.7
Admiralty,2024,12,8,0,0,0,0,28.2,33.7,26.3,11.4,50
Admiralty,2024,12,9,2.8,1.2,1.2,1.2,26.1,29.7,24.1,12.9,45.4
Admiralty,2024,12,10,0,0,0,0,26.8,29.5,24.8,13.1,42.4
Admiralty,2024,12,11,0.2,0.2,0.2,0.2,28.2,33.1,25.1,8.1,28.9
Admiralty,2024,12,12,0,0,0,0,28,30.8,26.1,8.5,30.9
Admiralty,2024,12,13,40.4,32,38.2,40,26.8,28.8,23.2,7.5,48.5
Admiralty,2024,12,14,0.2,0.2,0.2,0.2,28.6,33.2,25.6,8.7,33.2
Admiralty,2024,12,15,0,0,0,0,29,34.7,26.4,7.6,35.6
Admiralty,2024,12,16,54.8,21.8,42,49,27,33.1,23.5,8.5,42
Admiralty,2024,12,17,1,0.4,0.6,0.6,27.2,31.3,25.5,10.2,38.2
Admiralty,2024,12,18,6.8,5.4,6.4,6.6,25.8,27.6,24.1,11.6,39.3
Admiralty,2024,12,19,0.6,0.6,0.6,0.6,26.7,28.6,25.2,12.5,39.6
Admiralty,2024,12,20,0.4,0.4,0.4,0.4,26.8,29.8,24.8,13.8,39.3
Admiralty,2024,12,21,0.6,0.4,0.4,0.6,27.2,31.6,25.6,11.4,38.2
Admiralty,2024,12,22,2.2,2,2,2,27.3,31.3,25.7,12.3,33.9
Admiralty,2024,12,23,33.8,13.6,15,20,26.6,30.9,23.7,12.3,40.4
Admiralty,2024,12,24,7,4.4,4.4,5.2,26.4,31.8,24.2,9.7,35
Admiralty,2024,12,25,0,0,0,0,27,30.7,25.2,10,27.4
Admiralty,2024,12,26,0.2,0.2,0.2,0.2,27.3,30.3,25.4,7.7,20.2
Admiralty,2024,12,27,0,0,0,0,27.8,31.6,26,9.8,28.5
Admiralty,2024,12,28,0,0,0,0,27.9,31.5,25.5,13.4,38.9
Admiralty,2024,12,29,8.8,6.6,6.8,8,27.3,32,24,11.2,45.4
Admiralty,2024,12,30,9.2,3.2,5.2,6.2,26.1,30.3,23.3,10.7,35.6
Admiralty,2024,12,31,15.4,7.8,8.2,9.8,26.6,31.6,24.9,10.2,38.2
Pulau Ubin,2024,1,1,27,8.8,11.8,14.2,25.4,28,24.5,3.5,17.6
Pulau Ubin,2024,1,2,0.4,0.4,0.4,0.4,27.1,32.3,24.2,5.2,22.4
Pulau Ubin,2024,1,3,9,7.4,7.4,8.6,26.7,31.1,25,4.6,33.5
Pulau Ubin,2024,1,4,95.2,19.2,29.8,38.2,24.7,26.4,23.5,4.9,18.7
Pulau Ubin,2024,1,5,1.8,0.8,0.8,1,26.3,29.4,24.2,6.1,29.1
Pulau Ubin,2024,1,6,2.6,2.4,2.4,2.6,27.3,31.7,24.5,4,22.6
Pulau Ubin,2024,1,7,85.2,16.6,23.6,36,24.2,26.3,23,3.7,19.4
Pulau Ubin,2024,1,8,0,0.2,0.2,0.2,26.3,31.7,22.7,4.1,22.4
Pulau Ubin,2024,1,9,10,3.6,4,6.4,26.5,29.9,24.3,4.6,19.8
Pulau Ubin,2024,1,10,69.4,30.2,46,52.2,26,29.4,24.3,4.6,28.2
Pulau Ubin,2024,1,11,1.4,1.4,1.4,1.4,27,30.7,24.8,5,24.1
Pulau Ubin,2024,1,12,15,3.6,4.4,6,24.9,26.5,23.4,4.9,32
Pulau Ubin,2024,1,13,0,0,0,0,26.6,30.7,23.8,4.1,21.7
Pulau Ubin,2024,1,14,0,0,0,0,27.3,30.6,25.2,5.9,25.2
Pulau Ubin,2024,1,15,2.2,1.6,1.6,1.6,27.5,31.5,25.5,7,27.4
Pulau Ubin,2024,1,16,15.8,9.8,11.2,14,26.5,30,24.1,5.4,27
Pulau Ubin,2024,1,17,3.8,1,1.4,2.2,27.2,31.3,24.6,7.3,28.2
Pulau Ubin,2024,1,18,17,10.4,11.6,11.6,26.6,30,24.9,5.1,27.8
Pulau Ubin,2024,1,19,13,5.6,6.2,7,26.1,30.7,23.9,4.2,28.5
Pulau Ubin,2024,1,20,22.6,5.6,8.4,10,24.4,26.2,23,3.5,22.4
Pulau Ubin,2024,1,21,1.8,1.6,1.8,1.8,26.3,32.4,22.6,3.8,20.6
Pulau Ubin,2024,1,22,0,0,0,0,27.6,32.9,24.2,4.4,21.7
Pulau Ubin,2024,1,23,103,55.2,96.4,103,26.3,32.4,23.5,3.6,25.2
Pulau Ubin,2024,1,24,65.2,18.8,31.2,54.2,26.1,30.2,23.9,4.1,20.2
Pulau Ubin,2024,1,25,88,39.6,62.8,84.6,25.3,30.5,23.4,4.3,22.4
Pulau Ubin,2024,1,26,0,0,0,0,27.7,31.4,24.9,8.5,31.3
Pulau Ubin,2024,1,27,0,0,0,0,28,31.5,26.4,8.9,30.9
Pulau Ubin,2024,1,28,1.6,0.6,0.6,0.8,27.5,31,25.1,7.9,30.9
Pulau Ubin,2024,1,29,0.2,0.2,0.2,0.2,27.8,31.3,26,8.8,32.8
Pulau Ubin,2024,1,30,0,0,0,0,27.2,31.2,24.2,6.3,25.2
Pulau Ubin,2024,1,31,0,0,0,0,27.4,32.1,24.9,6.5,29.4
Pulau Ubin,2024,2,1,0,0,0,0,27.7,32.1,25.2,6.9,27.8
Pulau Ubin,2024,2,2,0,0,0,0,27.7,31.6,25.2,6.2,28.2
Pulau Ubin,2024,2,3,0,0,0,0,28.1,32.9,25.2,6.5,25.9
Pulau Ubin,2024,2,4,0,0,0,0,27.9,33.4,24.1,5.5,23.7
Pulau Ubin,2024,2,5,0,0,0,0,27.7,32.7,24.2,6.1,24.8
Pulau Ubin,2024,2,6,4.4,4.2,4.2,4.2,27.6,33.2,24.2,4.9,25.9
Pulau Ubin,2024,2,7,0,0,0,0.2,27.7,32.7,24.8,5.6,27.8
Pulau Ubin,2024,2,8,0,0,0,0,28,32.5,25,4.9,28.2
Pulau Ubin,2024,2,9,0,0,0,0,27.9,32.7,25.3,6.2,21.3
Pulau Ubin,2024,2,10,11.4,5.6,7,10,27.4,32.6,23.9,6.5,24.4
Pulau Ubin,2024,2,11,16.4,10.2,13.8,15.8,27.1,31.9,24.1,6.9,32
Pulau Ubin,2024,2,12,8.2,3.2,4.2,10.4,26.5,29.7,25,7.1,35.9
Pulau Ubin,2024,2,13,20.6,17.8,18.6,19.2,26.8,29.7,24.5,7.9,29.1
Pulau Ubin,2024,2,14,5.6,3.2,3.4,3.6,27.5,31.7,25.1,6.3,29.1
Pulau Ubin,2024,2,15,13.2,9.6,10.2,10.2,26.9,30.3,24.9,6.7,28.5
Pulau Ubin,2024,2,16,0.8,0.8,0.8,0.8,27.7,31.8,25.5,8.1,31.7
Pulau Ubin,2024,2,17,0,0,0,0,27.2,31,24.5,6,28.9
Pulau Ubin,2024,2,18,0,0,0,0,27.8,32,24.6,5.9,25.6
Pulau Ubin,2024,2,19,0,0,0,0,28.1,32.5,24.9,6.2,24.4
Pulau Ubin,2024,2,20,0,0,0,0,28.3,33.1,25.2,5.6,25.9
Pulau Ubin,2024,2,21,12.2,9.6,12.2,12.2,27.8,32.5,25.2,4.8,21.7
Pulau Ubin,2024,2,22,0,0,0,0,28,32.6,24.8,4.4,22
Pulau Ubin,2024,2,23,0,0,0,0,28.1,32,25.2,6.5,25.6
Pulau Ubin,2024,2,24,0,0,0,0,28,32.1,24.9,6.5,28.2
Pulau Ubin,2024,2,25,0,0,0,0,28.2,32.5,24.4,6.8,26.7
Pulau Ubin,2024,2,26,0,0,0,0,28.6,32.1,26,8.4,28.5
Pulau Ubin,2024,2,27,0,0,0,0,28,30.2,26.6,6.7,24.4
Pulau Ubin,2024,2,28,0.2,0.2,0.2,0.2,28.4,31.8,25.4,7.9,29.8
Pulau Ubin,2024,2,29,0,0,0,0,28.6,33.1,25.3,7.4,25.2
Pulau Ubin,2024,3,1,0,0,0,0,28.4,32,25.9,6.5,27
Pulau Ubin,2024,3,2,7.2,6.8,7,7,28.1,32.4,25.8,6.2,28.2
Pulau Ubin,2024,3,3,25.2,13.6,13.8,13.8,27,30.4,24.6,5.4,24.4
Pulau Ubin,2024,3,4,26.6,24.6,25.6,26.2,27.9,32.7,25,5.1,26.3
Pulau Ubin,2024,3,5,32.4,27.4,31,32,26.3,32.6,24.3,3.2,18.3
Pulau Ubin,2024,3,6,1.8,1.4,1.6,1.8,27,33.3,24.6,2.9,17.6
Pulau Ubin,2024,3,7,9.6,9.4,9.4,9.4,27.7,32.4,25.5,3.1,21.7
Pulau Ubin,2024,3,8,24.4,19.4,23.8,24.2,26.4,31.9,23.4,2.7,34.3
Pulau Ubin,2024,3,9,0,0,0,0,27.9,32.8,24.7,4.1,20.2
Pulau Ubin,2024,3,10,0,0,0,0,27.9,32.1,25.8,6.2,30.2
Pulau Ubin,2024,3,11,0,0,0,0,28.5,32.7,25.5,7,28.5
Pulau Ubin,2024,3,12,0,0,0,0,28.7,33.2,26.5,7.7,26.7
